id,Time,Event
237792,23',Throw-in: Marc Burch takes it (Attacking)
237792,23',Bakary Soumare commits a foul on Jaime Moreno resulting on a free kick for DC United
237792,24',Marc Burch takes an indirect freekick with his left foot from the left wing. Outcome: open play
237792,24',Marc Burch crosses the ball. Outcome: clearance
237792,24',John Thorrington clears the ball from danger.
237792,26',Chris Rolfe commits a foul on Luciano Emilio resulting on a free kick for DC United
237792,26',Rod Dyachenko takes an indirect freekick with his right foot from the left channel. Outcome: pass
237792,26',"Cuauhtemoc Blanco takes the corner kick from the left byline with his right foot and hits an outswinger to the near post, resulting in: open play"
237792,27',Gonzalo Segares drills a good right footed shot. Outcome: save
237792,27',Zachary Wells makes a very good save (Catch)
237792,29',Luciano Emilio commits a foul on Bakary Soumare resulting on a free kick for Chicago
237792,29',Jon Busch takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,30',Marc Burch commits a foul on Cuauhtemoc Blanco resulting on a free kick for Chicago
237792,30',Jon Busch takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,30',Marc Burch is awarded a yellow card. Reason: unsporting behaviour
237792,31',Luciano Emilio crosses the ball. Outcome: clearance
237792,31',Brandon Prideaux clears the ball from danger.
237792,32',Chris Rolfe commits a foul on Luciano Emilio resulting on a free kick for DC United
237792,32',Zachary Wells takes an indirect freekick with his right foot from his own half. Outcome: pass
237792,33',Marc Burch crosses the ball. Outcome: open play
237792,33',Offside called on Jaime Moreno
237792,33',Jon Busch takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,34',Rod Dyachenko commits a foul on Chris Rolfe resulting on a free kick for Chicago
237792,34',Cuauhtemoc Blanco takes an indirect freekick with his right foot from the right channel. Outcome: open play
237792,35',Throw-in: Cuauhtemoc Blanco takes it (Attacking)
237792,36',Throw-in: Brandon Prideaux takes it (Defending)
237792,37',"Chris Rolfe hits a good right footed shot, but it is off target. Outcome: open play"
237792,37',Bakary Soumare commits a foul on Luciano Emilio resulting on a free kick for DC United
237792,37',S Quaranta takes an indirect freekick with his right foot from his own half. Outcome: pass
237792,37',Offside called on Chad Barrett
237792,37',Zachary Wells takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,38',Throw-in: Cuauhtemoc Blanco takes it (Attacking)
237792,38',Justin Mapp drills a good right footed shot. Outcome: goal
237792,38',Goal!! Justin Mapp hits a very good right footed shot to the lower left corner from the centre penalty area (aprox. 12 yards) and scores!! Chicago now leads 1 - 0
237792,39',That last goal was assisted by Chad Barrett (Header from Left Penalty Area)
237792,40',Rod Dyachenko commits a foul on Bakary Soumare resulting on a free kick for Chicago
237792,40',John Thorrington takes an indirect freekick with his right foot from the left channel. Outcome: open play
237792,40',Rod Dyachenko is awarded a yellow card. Reason: unsporting behaviour
237792,42',Throw-in: Gonzalo Martinez takes it (Defending)
237792,42',Bakary Soumare commits a foul on Gonzalo Martinez resulting on a free kick for DC United
237792,42',Zachary Wells takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,42',Throw-in: John Thorrington takes it (Attacking)
237792,44',Luciano Emilio crosses the ball. Outcome: clearance
237792,45',Bakary Soumare clears the ball from danger.
237792,45',Throw-in: S Quaranta takes it (Defending)
237792,45',Clyde Simms commits a foul on John Thorrington resulting on a free kick for Chicago
237792,45',Cuauhtemoc Blanco takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,45',The referee has signaled the end of the first half
237792,45',The second half is under way
237792,46',S Quaranta crosses the ball. Outcome: open play
237792,46',"Rod Dyachenko hits a good right footed shot, but it is off target. Outcome: blocked"
237792,47',Gonzalo Segares blocks the shot
237792,47',Gonzalo Segares commits a foul on S Quaranta resulting on a free kick for DC United
237792,47',Marc Burch takes an indirect freekick with his right foot from the right channel. Outcome: cross
237792,47',Marc Burch crosses the ball. Outcome: save
237792,48',Jon Busch makes a good save (Catch)
237792,48',S Quaranta commits a foul on Justin Mapp resulting on a free kick for Chicago
237792,48',Cuauhtemoc Blanco takes an indirect freekick with his right foot from the left channel. Outcome: pass
237792,48',Throw-in: S Quaranta takes it (Defending)
237792,49',S Quaranta commits a foul on John Thorrington resulting on a free kick for Chicago
237792,49',Cuauhtemoc Blanco takes an indirect freekick with his right foot from the left channel. Outcome: open play
237792,50',"S Quaranta takes the corner kick from the right byline with his left foot and hits an inswinger to the centre, resulting in: open play"
237792,51',Justin Mapp crosses the ball. Outcome: blocked
237792,51',Bryan Namoff blocks the cross
237792,51',Rod Dyachenko hits a good right footed shot. Outcome: save
237792,52',Jon Busch makes a very good save (Catch)
237792,52',S Quaranta crosses the ball. Outcome: save
237792,52',Jon Busch makes a very good save (Catch)
237792,53',Throw-in: Gonzalo Segares takes it (Defending)
237792,54',Chad Barrett hits a good right footed shot. Outcome: save
237792,54',Zachary Wells makes an outstanding save (Fumble)
237792,55',Offside called on Chad Barrett
237792,55',Zachary Wells takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,55',John Thorrington crosses the ball. Outcome: out of play
237792,55',Zachary Wells takes a long goal kick
237792,56',Luciano Emilio commits a foul on Chad Barrett resulting on a free kick for Chicago
237792,57',Jon Busch takes an indirect freekick with his right foot from his own half. Outcome: open play
237792,57',Chad Barrett hits a good right footed shot. Outcome: save
237792,57',Zachary Wells makes a very good save (Punch)
237792,57',"Cuauhtemoc Blanco takes the corner kick from the left byline with his right foot and hits an outswinger to the centre, resulting in: out of play"
237792,58',Zachary Wells takes a long goal kick
237792,59',"Gonzalo Segares hits a good right footed shot, but it is off target. Outcome: miss right"
237792,59',Zachary Wells takes a long goal kick
237792,60',"Chad Barrett hits a good right footed shot, but it is off target. Outcome: miss right"
237792,60',Zachary Wells takes a long goal kick
237792,61',"Marc Burch takes the corner kick from the right byline with his right foot and hits an inswinger to the near post, resulting in: save"
237792,61',Jon Busch makes a very good save (Catch)
237792,62',Cuauhtemoc Blanco drills a good right footed shot. Outcome: goal
237792,62',Goal!! Cuauhtemoc Blanco hits a very good right footed shot to the upper right corner from the right penalty area (aprox. 18 yards) and scores!! Chicago now leads 2 - 0
237792,63',Throw-in: Gonzalo Segares takes it (Defending)
237792,66',Chicago makes a sub: Andy Herron enters for Chad Barrett. Reason: Tactical
237792,66',DC United makes a sub: Francis Doe enters for S Quaranta. Reason: Tactical
237792,67',Gonzalo Segares commits a foul on Rod Dyachenko resulting on a free kick for DC United
237792,67',Marc Burch takes a direct freekick with his right foot from the right channel. Outcome: shot
237792,68',"Marc Burch hits a good right footed shot, but it is off target. Outcome: over bar"
237792,68',Jon Busch takes a long goal kick
237792,68',Throw-in: Bryan Namoff takes it (Defending)
237792,69',Cuauhtemoc Blanco takes the corner kick from the left byline with his right foot and passes it to a teammate resulting in: open play
237792,70',Zachary Wells takes a long goal kick
237792,71',Throw-in: Francis Doe takes it (Defending)
237792,71',Chicago makes a sub: Daniel Woolard enters for Justin Mapp. Reason: Tactical
237792,72',Luciano Emilio drills a good right footed shot. Outcome: save
237792,72',Jon Busch makes a very good save (Catch)
237792,72',Bryan Namoff commits a foul on Daniel Woolard resulting on a free kick for Chicago
237792,73',Jon Busch takes an indirect freekick with his right foot from his own half. Outcome: pass
237792,73',Bryan Namoff is awarded a yellow card. Reason: unsporting behaviour
237792,73',Throw-in: Gonzalo Segares takes it (Defending)
237792,74',Throw-in: Gonzalo Martinez takes it (Defending)
237792,76',"Marc Burch drills a good left footed shot, but it is off target. Outcome: blocked"
237792,76',Bakary Soumare blocks the shot
237792,77',Brandon Prideaux is awarded a yellow card. Reason: unsporting behaviour
237792,77',"Marc Burch takes the corner kick from the left byline with his right foot and hits an inswinger to the far post, resulting in: out of play"
237792,77',Jon Busch takes a long goal kick
237792,78',Throw-in: Gonzalo Segares takes it (Defending)
237792,79',Throw-in: Francis Doe takes it (Defending)
237792,80',Throw-in: Brandon Prideaux takes it (Defending)
237792,80',"Cuauhtemoc Blanco hits a good right footed shot, but it is off target. Outcome: miss left"
237792,80',Zachary Wells takes a long goal kick
237792,83',Franco Niell crosses the ball. Outcome: shot
237792,83',"Jaime Moreno hits a good header, but it is off target. Outcome: miss right"
237792,83',DC United makes a sub: Dan Stratford enters for Luciano Emilio. Reason: Tactical
237792,84',"Marc Burch takes the corner kick from the left byline with his left foot and hits an inswinger to the centre, resulting in: clearance"
237792,84',Gonzalo Segares clears the ball from danger.
237792,85',Bryan Namoff crosses the ball. Outcome: open play
237792,85',Marc Burch crosses the ball. Outcome: clearance
237792,85',Brandon Prideaux clears the ball from danger.
237792,85',"Marc Burch takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: shot"
237792,85',Chicago makes a sub: Stephen King enters for Chris Rolfe. Reason: Tactical
237792,86',"Jaime Moreno hits a good header, but it is off target. Outcome: hit bar"
237792,86',Throw-in: Gonzalo Segares takes it (Attacking)
237792,88',Dan Stratford crosses the ball. Outcome: open play
237792,88',"Clyde Simms drills a good right footed shot, but it is off target. Outcome: miss left"
237792,88',Jon Busch takes a long goal kick
237792,88',Franco Niell commits a foul on Gonzalo Segares resulting on a free kick for Chicago
237792,88',Logan Pause takes an indirect freekick with his right foot from his own half. Outcome: pass
237792,89',Throw-in: Bryan Namoff takes it (Defending)
237792,90',"Marc Burch takes the corner kick from the left byline with his left foot and hits an inswinger to the near post, resulting in: clearance"
237792,90',Logan Pause clears the ball from danger.
237792,90'+2',Throw-in: Gonzalo Segares takes it (Defending)
237792,90',The referee has signaled the end of the second half
237792,90',End of the game
237792,90'+3',Gonzalo Segares is awarded a yellow card. Reason: unsporting behaviour
237793,-,Game on!
237793,1',Throw-in: Jordan Harvey takes it (Defending)
237793,2',Franco Caraccio crosses the ball. Outcome: clearance
237793,2',Ugo Ihemelu clears the ball from danger.
